,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name
1870,Burger King,"496 jimmy deloach pkwy, savannah, ga, 31407, us",7.252249999999999,5.640000000000001,5.977926892953778,4.3,80,330+,6.89,12.79,2.49,3.39,3.69,,ga,31407,Chatham
1871,Burger King,"7306 hwy 21, port wentworth, ga, 31407, us",7.252249999999999,5.640000000000001,5.977926892953778,4.2,80,130+,6.89,12.79,2.49,3.39,3.69,,ga,31407,Chatham
1872,Wendy,"715, charlotte, nc, 28204, us",5.064339622641508,4.5,2.6514364276632167,,88,1,6.45,0.0,2.43,2.06,0.0,4.2,nc,28204,Mecklenburg
1873,Burger King,"1525 east 4th street, charlotte, nc, 28204, us",5.9622891566265075,6.1,2.9145548029709403,4.5,83,470+,6.6,9.3,2.45,3.79,3.79,,nc,28204,Mecklenburg
1874,Wendy,"742 sequin st, san antonio, tx, 78208, us",5.650961538461539,5.11,2.775783506587606,,86,600+,6.82,0.0,3.16,2.67,0.0,4.2,tx,78208,Bexar
1875,Burger King,"742 sequin st, san antonio, tx, 78208, us",5.650961538461539,5.11,2.775783506587606,4.2,86,600+,,,0.0,,,,tx,78208,Bexar
1876,Wendy,"743 w. main st., sun prairie, wi, 53590, us",5.976923076923077,4.93,3.4902113328463362,,85,180+,7.31,0.0,2.67,2.43,0.0,4.3,wi,53590,Dane
1877,Sonic,"2564 ironwood drive, sun prairie, wi, 53590, us",5.6025,5.19,1.9605996258433653,3.9,56,100+,,,9.39,,4.99,,wi,53590,Dane
1878,Wendy,"7782 highway 72 west, madison, al, 35758, us",5.384545454545458,4.5,2.8069373916532507,,90,380+,7.06,0.0,2.43,1.94,0.0,4.3,al,35758,Madison
1879,Wendy,"8814 hwy 20 w, madison, al, 35758, us",5.3721153846153875,4.5,2.806572873520069,,87,220+,7.06,0.0,2.43,1.94,0.0,4.4,al,35758,Madison
1880,Burger King,"8895, madison, al, 35758, us",7.570540540540536,6.390000000000001,6.113483744281954,4.2,74,130+,6.89,12.79,2.49,3.69,3.69,,al,35758,Madison
1881,Five Guys,"100 moon shot dr suite 110, madison, al, 35758, us",6.838275862068967,6.59,3.056315190648663,4.8,29,240+,11.39,,8.87,8.27,5.99,,al,35758,Madison
1882,Five Guys,"8334 highway 72 west suite c, madison, al, 35758, us",6.8341379310344825,6.59,3.0516897718696194,4.8,29,52,11.39,,8.87,8.27,5.99,,al,35758,Madison
1883,Wendy,"7835 hwy 80 e., savannah, ga, 31410, us",5.444901960784316,4.87,2.80988477368178,,85,700+,6.94,0.0,2.67,2.18,0.0,4.6,ga,31410,Chatham
1884,Five Guys,"4690 hwy 80 east, savannah, ga, 31410, us",8.407142857142857,8.75,3.365767644495784,4.8,28,1,13.55,,10.55,9.23,7.43,,ga,31410,Chatham
1885,Wendy,"7920 howard drive, houston, tx, 77017, us",5.580189873417717,4.87,2.730081018763248,,257,420+,6.94,0.0,3.04,2.67,0.0,4.4,tx,77017,Harris
1886,Burger King,"2902 richey street, houston, tx, 77017, us",7.425750000000012,6.140000000000001,5.9752043427400885,4.2,160,220+,6.89,11.69,2.39,3.39,3.19,,tx,77017,Harris
1887,Wendy,"809, saraland, al, 36571, us",5.417843137254902,4.62,2.8181145927280924,,84,170+,6.82,0.0,2.92,2.67,0.0,3.9,al,36571,Mobile
1888,Sonic,"619, saraland, al, 36571, us",5.339736842105264,4.5600000000000005,3.143573634242694,3.8000000000000003,86,95,9.38,0.0,4.38,,0.0,,al,36571,Mobile
1889,Five Guys,"54 shell street, suite 100, saraland, al, 36571, us",9.029999999999998,9.71,3.01002768536548,5.0,54,19,13.31,,10.55,9.71,8.39,,al,36571,Mobile
1890,Wendy,"8215 market street, wilmington, nc, 28411, us",5.079215686274508,4.26,2.710802531584353,,86,270+,6.7,0.0,2.43,2.06,0.0,4.5,nc,28411,New Hanover
1891,Wendy,"823 knox abbott dr., cayce, sc, 29033, us",5.1665384615384635,4.4399999999999995,2.764733875505355,,86,500+,6.45,0.0,2.18,1.82,0.0,4.3,sc,29033,Lexington
1892,Wendy,"909 central ave., dover, nh, 03820, us",5.301176470588238,4.5,3.077794376458585,,86,490+,7.31,0.0,2.18,1.7,0.0,4.4,nh,3820,Strafford
1893,Five Guys,"15 webb place, dover, nh, 03820, us",7.5744827586206895,7.38,2.6981214233647774,4.7,29,900+,11.82,,9.42,8.58,7.02,,nh,3820,Strafford
1894,Wendy,"914 n. 27th street, milwaukee, wi, 53233, us",5.916538461538462,4.93,3.450260238019615,,87,500+,7.19,0.0,2.67,2.43,0.0,3.7,wi,53233,Milwaukee
1895,Wendy,"925 e main st, grand prairie, tx, 75050, us",5.756981132075474,4.87,3.3450135148812694,,89,410+,6.33,0.0,2.67,2.31,0.0,4.1,tx,75050,Dallas
1896,Burger King,"915 north beltline road, grand prairie, tx, 75050, us",7.594625000000008,5.61,6.194817984362009,4.0,80,420+,7.74,12.74,2.36,3.74,3.49,,tx,75050,Dallas
1897,Sonic,"2650 north highway 360, grand prairie, tx, 75050, us",4.770857142857142,4.01,3.0135625537403605,4.4,170,600+,0.0,,7.67,,4.01,,tx,75050,Dallas
1898,Wendy,"925 n. texas blvd., weslaco, tx, 78596, us",4.170769230769232,3.49,2.3300741537835616,,87,210+,5.79,0.0,1.89,1.59,0.0,4.6,tx,78596,Hidalgo
1899,Wendy,"929 sunland park drive, el paso, tx, 79922, us",5.16685185185185,4.385,2.839074460606297,,86,74,7.19,0.0,1.94,1.7,0.0,4.7,tx,79922,El Paso
1900,Wendy,"930 lancaster avenue, reading, pa, 19607, us",5.547254901960785,4.5,2.747495171849938,,85,500+,7.19,0.0,3.04,2.43,0.0,3.9,pa,19607,Berks
1901,Wendy,"95 calef highway, lee, nh, 03861, us",4.5258490566037715,3.69,2.4494970095629016,,89,190+,5.89,0.0,1.99,1.79,0.0,4.3,nh,3861,Strafford
1902,Wendy,"9516 dyer st, el paso, tx, 79924, us",5.290925925925922,4.385,2.9842197742759664,,90,1,7.06,0.0,1.94,1.7,0.0,4.3,tx,79924,El Paso
1903,Wendy,"959 government blvd, mobile, al, 36604, us",5.466470588235299,4.5,2.8330187762155497,,168,220+,6.58,0.0,2.92,2.67,0.0,4.0,al,36604,Mobile
1904,Sonic,"1461 springhill avenue, mobile, al, 36604, us",5.339736842105264,4.5600000000000005,3.1435736342426925,3.9,174,30,9.38,0.0,4.38,,0.0,,al,36604,Mobile
1905,Wendy,"960 east liberty street, york, sc, 29745, us",5.064339622641508,4.5,2.6514364276632167,,88,51,6.45,0.0,2.43,2.06,0.0,4.8,sc,29745,York
1906,Wendy,"9870 parkway east, birmingham, al, 35215, us",5.739038461538461,4.87,3.0233051575128487,,88,380+,7.55,0.0,3.16,2.43,0.0,3.8,al,35215,Jefferson
1907,Sonic,"9829 parkway e, birmingham, al, 35215, us",4.66111111111111,4.01,3.0829628406036957,4.1,86,41,0.0,,8.04,,4.5,,al,35215,Jefferson
1908,Hardees,"roebuck parkway east &amp; red lane rd, birmingham, al, 35215, us",7.402093023255812,6.52,5.669966801157692,4.2,70,160+,7.61,0.0,5.19,,2.89,,al,35215,Jefferson
1909,Wendy,"9955 bluebonnet rd, baton rouge, la, 70810, us",5.639423076923076,4.87,2.8051980688752267,,86,220+,6.94,0.0,3.04,2.67,0.0,3.9,la,70810,East Baton Rouge
1910,Burger King,"7638 perkins road, baton rouge, la, 70810, us",7.362207792207791,5.39,6.022543282798891,4.3,77,300+,6.49,11.69,2.79,3.89,3.39,,la,70810,East Baton Rouge
1911,Sonic,"10570 perkins road, baton rouge, la, 70810, us",4.826052631578949,3.89,2.9606449683825415,4.0,70,17,7.92,,4.26,,0.0,,la,70810,East Baton Rouge
1912,Wendy,"n 1100 w block park lane, farmington, ut, 84025, us",5.805882352941177,4.87,2.9626545969229983,,85,68,6.7,0.0,2.79,2.31,0.0,4.4,ut,84025,Davis
1913,The Habit,"260 w union ave, farmington, ut, 84025, us",10.403670886075954,7.81,9.69211753028191,4.6,79,100+,8.74,16.24,7.86,6.74,4.11,,ut,84025,Davis
1914,Wendy,"s64w15924 commerce center parkway, muskego, wi, 53150",6.053725490196079,4.99,3.480474365226284,,86,35,7.31,0.0,2.67,2.43,0.0,4.4,wi,53150,Waukesha
1915,Shake Shack,"1002 westheimer rd., houston, tx, 77006, us",19.08955156950668,7.19,31.792019611998143,4.7,455,5,8.19,,7.89,7.59,4.79,,tx,77006,Harris
1916,Shake Shack,"105 s 12th st., philadelphia, pa, 19107, us",22.415531914893617,8.19,36.19603521302572,4.5,96,6,8.99,,8.79,8.39,5.49,,pa,19107,Philadelphia
1917,Shake Shack,"125 central avenue, southlake, tx, 76092, us",19.948823529411772,7.59,32.5715392212798,4.7,104,1,8.19,,7.89,7.59,4.79,,tx,76092,Tarrant
1918,Shake Shack,"14 south village drive, salem, nh, 03079, us",20.458,6.79,33.917325602116684,4.8,51,57,8.39,,8.19,7.89,5.19,,nh,3079,Rockingham
1919,Shake Shack,"1550 mayfield road, grand prairie, tx, 75052, us",20.62972602739725,7.89,33.18937872571452,4.6,149,190+,8.19,,7.89,7.59,4.79,,tx,75052,Dallas
1920,Burger King,"4025 south great sw parkway, grand prairie, tx, 75052, us",7.558617021276603,6.050000000000001,5.8494687158393,4.1,94,440+,7.74,12.74,2.36,3.74,3.49,,tx,75052,Dallas
1921,Shake Shack,"1604 mount diablo boulevard, walnut creek, ca, 94596, us",23.096000000000004,8.39,37.63112759405437,4.5,51,330+,9.59,,9.39,8.99,5.79,,ca,94596,Contra Costa
1922,The Habit,"1255 s california blvd, walnut creek, ca, 94596, us",11.886842105263165,8.865,10.904490650346318,4.5,76,600+,9.74,18.24,8.61,7.49,4.74,,ca,94596,Contra Costa
1923,Shake Shack,"167 e new york st, indianapolis, in, 46204-2325, us",19.844901960784313,7.59,32.60702627111663,4.6,52,2,8.19,,7.89,7.59,4.79,,in,46204,Marion
1924,Shake Shack,"1800 east franklin street, chapel hill, nc, 27514, us",20.295,7.390000000000001,33.15367211938973,4.6,41,1,8.19,,7.89,7.59,4.79,,nc,27514,Orange
1925,Shake Shack,"19009 preston road, suit 300, dallas, tx, 75252, us",9.989782608695654,11.99,5.264591312900884,4.6,92,2,,,6.0,,,,tx,75252,Collin
1926,Sonic,"19009 preston road, suit 300, dallas, tx, 75252, us",9.989782608695654,11.99,5.264591312900884,4.6,92,2,,,,,6.0,,tx,75252,Collin
1927,Shake Shack,"1930 camden rd, charlotte, nc, 28203, us",22.196976744186045,7.89,35.01074516354138,4.7,88,4,8.19,,7.89,7.59,4.79,,nc,28203,Mecklenburg
1928,Shake Shack,"19300 katy fwy, houston, tx, 77084, us",20.060000000000002,7.59,32.89984954372892,4.5,51,600+,8.19,,7.89,7.59,4.79,,tx,77084,Harris
1929,Shake Shack,"1954 telegraph avenue, oakland, ca, 94612, us",22.734,7.89,37.43106816536231,4.6,51,5,9.59,,9.39,8.99,5.49,,ca,94612,Alameda
1930,Shake Shack,"199 sw northside dr, atlanta, ga, 30313, us",7.620540540540543,6.32,6.153036800635769,4.0,74,2,,,2.49,,,,ga,30313,Fulton
1931,Burger King,"199 sw northside dr, atlanta, ga, 30313, us",7.597407407407413,6.35,5.95753942450346,3.9456790123456793,162,2,7.19,13.09,2.49,3.79,3.69,,ga,30313,Fulton
1932,Five Guys,"199 sw northside dr, atlanta, ga, 30313, us",7.620540540540543,6.32,6.153036800635769,4.0,74,2,2.49,,,,,,ga,30313,Fulton
1933,Shake Shack,"200 summit blvd., birmingham, al, 35243, us",19.189999999999998,7.19,31.1324818890404,4.6,50,1,7.89,,7.59,7.19,4.19,,al,35243,Jefferson
1934,Shake Shack,"2000-02 sansom street, philadelphia, pa, 19103, us",21.288039215686275,8.19,34.975478750152696,4.6,104,9,8.99,,8.79,8.39,5.49,,pa,19103,Philadelphia
1935,Shake Shack,"2010 clark avenue, raleigh, nc, 27605, us",21.81448979591837,8.19,35.57621041073193,4.6,100,170+,8.99,,8.79,8.39,5.49,,nc,27605,Wake
1936,Shake Shack,"2500 n pearl st, dallas, tx, 75201, us",19.954960629921327,7.59,32.64690952259342,4.7,777,10,8.19,,7.89,7.59,4.79,,tx,75201,Dallas
1937,Shake Shack,"2515 town center blvd n, sugar land, tx, 77479, us",19.59576923076922,7.59,32.35043938271067,4.7,159,500+,8.19,,7.89,7.59,4.79,,tx,77479,Fort Bend
1938,Shake Shack,"28 airport square, north wales, pa, 19454, us",20.65359999999997,7.89,33.84109919964184,4.6,255,180+,8.39,,8.19,7.89,5.19,,pa,19454,Montgomery
1939,Shake Shack,"3003 broadway street, san antonio, tx, 78209, us",19.948823529411772,7.59,32.5715392212798,4.7,104,3,8.19,,7.89,7.59,4.79,,tx,78209,Bexar
1940,Five Guys,"260 e basse st suite 107, san antonio, tx, 78209, us",8.555517241379317,8.87,3.2654804644180357,4.6,58,2,13.55,,10.55,9.23,7.55,,tx,78209,Bexar
1941,Shake Shack,"3035 peachtree rd. ne, atlanta, ga, 30305, us",20.358627450980364,7.89,33.57213182642726,4.6,260,10,8.39,,8.19,7.89,5.19,,ga,30305,Fulton
1942,Shake Shack,"3060 fillmore street, san francisco, ca, 94123, us",25.522558139534883,8.39,40.03882836918249,4.6,44,10,9.59,,9.39,8.99,5.79,,ca,94123,San Francisco
1943,Shake Shack,"3200 chestnut street, philadelphia, pa, 19104, us",20.380196078431375,7.89,33.561767784553574,4.6,52,8,8.39,,8.19,7.89,5.19,,pa,19104,Philadelphia
1944,Five Guys,"3714 spruce st, philadelphia, pa, 19104, us",8.435517241379312,8.51,3.246111292849462,4.4,87,1,13.67,,10.43,9.35,7.31,,pa,19104,Philadelphia
1945,Shake Shack,"3393 peachtree road northeast, space 1014a, atlanta, ga, 30326, us",20.496122448979552,7.19,34.286085760864175,4.5,250,800+,8.39,,8.19,7.89,5.19,,ga,30326,Fulton
1946,Five Guys,"3393 peachtree road northeast, atlanta, ga, 30326, us",8.46448275862069,8.51,3.3238071090210086,4.6,29,1,13.67,,10.67,9.35,7.55,,ga,30326,Fulton
1947,Shake Shack,"40 coulter avenue, ardmore, pa, 19003, us",18.500204081632653,7.19,30.901873960070205,4.5,150,3,8.39,,8.19,7.89,5.19,,pa,19003,Delaware
1948,Shake Shack,"4031 hillsboro pike, nashville, tn, 37215, us",19.53423076923077,7.390000000000001,32.36810166162846,4.7,53,4,8.19,,7.89,7.59,4.79,,tn,37215,Davidson
1949,Shake Shack,"4060 cane ridge parkway, nashville, tn, 37013, us",18.899999999999995,7.19,30.88627688796434,4.5,51,170+,7.89,,7.59,7.19,4.19,,tn,37013,Davidson
1950,Shake Shack,"4142 riverdale road, ogden, ut, 84405, us",20.945102040816327,7.89,34.121069325687365,4.3,50,70,8.39,,8.19,7.89,5.19,,ut,84405,Weber
1951,Burger King,"4027, riverdale, ut, 84405, us",8.352837837837816,7.19,5.932906558758932,4.117567567567567,444,220+,7.59,12.89,2.99,4.29,4.29,,ut,84405,Weber
1952,Carls Jr,"1155 w, riverdale, ut, 84405, us",6.951206896551724,5.59,4.195929298895743,4.374598930481284,374,280+,7.69,0.0,5.09,,3.79,,ut,84405,Weber
1953,The Habit,"839 w, riverdale, ut, 84405, us",10.354615384615387,7.835,9.672048240148689,4.4,78,500+,8.74,15.87,7.86,6.74,3.74,,ut,84405,Weber
1954,Shake Shack,"5002 broadway place, nashville, tn, 37219, us",23.66727272727273,8.29,37.100023668433785,4.5,45,6,8.99,,8.79,8.39,5.49,,tn,37219,Davidson
1955,Shake Shack,"5009 west park boulevard, plano, tx, 75093, us",19.666048951048968,7.59,32.32325966171174,4.609090909090909,583,800+,8.19,,7.89,7.59,4.79,,tx,75093,Collin
1956,Shake Shack,"5015 westheimer rd., houston, tx, 77056, us",20.201594202898505,7.89,33.358039552295764,4.6,422,2,8.39,,8.19,7.89,5.19,,tx,77056,Harris
1957,Shake Shack,"5200 w 119th street, leawood, ks, 66211, us",21.426585365853658,7.59,33.558828986936064,4.5,42,1,7.89,,7.59,7.19,4.19,,ks,66211,Johnson
1958,Shake Shack,"5290 belt line road, addison, tx, 75254, us",20.29134228187919,7.89,32.93835810176169,4.6,152,3,8.19,,7.89,7.59,4.79,,tx,75254,Dallas
1959,Shake Shack,"585 north barker road, brookfield, wi, 53045, us",19.439056603773594,7.59,32.05406766429161,4.5,108,200+,8.19,,7.89,7.59,4.79,,wi,53045,Waukesha
1960,Shake Shack,"6025 royal lane, dallas, tx, 75230, us",20.390000000000008,7.59,33.15539171839175,4.7,100,2,8.19,,7.89,7.59,4.79,,tx,75230,Dallas
1961,Shake Shack,"6123 south state street, murray, ut, 84107, us",19.70730769230769,7.59,32.294585883192,4.5,53,1,8.19,,7.89,7.59,4.79,,ut,84107,Salt Lake
1962,Shake Shack,"6205 kirby drive, houston, tx, 77005, us",19.7421951219512,7.59,32.557396335656954,4.6,209,4,8.19,,7.89,7.59,4.79,,tx,77005,Harris
1963,Shake Shack,"6651 bluebonnet boulevard, baton rouge, la, 70836, us",19.00020408163265,7.19,31.20470428230503,4.6,50,440+,7.89,,7.59,7.19,4.19,,la,70836,East Baton Rouge
1964,Shake Shack,"670 dekalb avenue northeast, atlanta, ga, 30312, us",21.99888888888886,7.89,35.40910631287585,4.6,230,10,8.39,,8.19,7.89,5.19,,ga,30312,Fulton
1965,Shake Shack,"702 main street, houston, tx, 77002, us",19.70029207232273,7.19,32.53961795889005,4.7,733,3,8.19,,7.89,7.59,4.79,,tx,77002,Harris
1966,Shake Shack,"7401 windrose avenue, plano, tx, 75024, us",18.8585185185185,6.09,31.939989007593795,4.6,220,4,8.19,,7.89,7.59,4.79,,tx,75024,Collin
1967,Sonic,"7925 coit rd, plano, tx, 75024, us",4.803888888888886,4.32,2.940922264432044,4.6,261,500+,0.0,,7.67,,4.26,,tx,75024,Collin
1968,Five Guys,"8240 preston rd suite 190, plano, tx, 75024, us",8.510357142857142,8.870000000000001,3.2821078616197434,4.7,28,2,13.55,,10.55,9.23,7.43,,tx,75024,Collin
1969,Shake Shack,"7411 san pedro avenue, san antonio, tx, 78216, us",20.032000000000007,7.390000000000001,32.90866809823818,4.6,102,2,8.19,,7.89,7.59,4.79,,tx,78216,Bexar
1970,Shake Shack,"8702 keystone crossing, indianapolis, in, 46240, us",20.608750000000004,7.59,33.459606594183086,4.5,49,430+,8.19,,7.89,7.59,4.79,,in,46240,Marion
1971,Shake Shack,"950 baltimore pike, springfield, pa, 19064, us",20.66959999999997,7.89,33.833376772648656,4.5,255,700+,8.39,,8.19,7.89,5.19,,pa,19064,Delaware
1972,Shake Shack,"9824 rea road, charlotte, nc, 28277, us",19.53423076923077,7.390000000000001,32.36810166162846,4.7,53,1,8.19,,7.89,7.59,4.79,,nc,28277,Mecklenburg
1973,Burger King,"100 legends road, myrtle beach, sc, 29579, us",13.679295774647866,13.74,8.316944154402329,4.2,154,1,,,3.11,,,,sc,29579,Horry
1974,Sonic,"3782 renee dr, myrtle beach, sc, 29579, us",5.31,4.87,2.9982747727490273,4.6,59,280+,7.8,,4.26,,0.0,,sc,29579,Horry
1975,Burger King,"10205 e. freeway, houston, tx, 77013, us",7.48638297872341,6.29,5.8378209012099616,4.5,94,330+,6.89,11.59,2.39,3.19,3.09,,tx,77013,Harris
1976,Burger King,"1094 federal road, houston, tx, 77015, us",7.48638297872341,6.29,5.8378209012099616,4.2,94,320+,6.89,11.59,2.39,3.19,3.09,,tx,77015,Harris
1977,Burger King,"1107 73rd street, windsor heights, ia, 50324, us",8.81871794871795,7.074999999999999,6.495004857575882,4.5,78,350+,7.79,14.81,3.24,3.89,4.15,,ia,50324,Polk
1978,Burger King,"112 s lhs drive, lumberton, tx, 77657, us",7.489574468085112,6.4399999999999995,5.625479254267959,4.3,94,75,6.89,11.89,2.39,3.39,3.39,,tx,77657,Hardin
1979,Burger King,"1131 lexington road, georgetown, ky, 40324, us",7.447530864197531,6.13,6.015289681532478,4.0,81,26,6.64,11.76,2.55,3.57,3.83,,ky,40324,Scott
1980,Burger King,"11404 east northwest highway, dallas, tx, 75218, us",7.558617021276603,6.050000000000001,5.8494687158393,4.3,94,700+,7.74,12.74,2.36,3.74,3.49,,tx,75218,Dallas
1981,Burger King,"11710 n i h 35, jarrel, tx, 76537, us",7.291898734177213,6.16,5.909307200060081,4.6,79,390+,7.17,11.2,2.13,4.29,3.28,,tx,76537,Williamson
1982,Burger King,"1190 west sunset drive, waukesha, wi, 53189, us",8.373723404255317,6.8149999999999995,6.085503000948944,3.8999999999999995,94,200+,8.95,15.59,2.98,5.18,4.28,,wi,53189,Waukesha
1983,Burger King,"12 jetson drive, tilden, pa, 19526, us",7.91613333333334,6.74,6.030728843367294,4.6,75,13,7.49,12.74,3.49,4.99,4.89,,pa,19526,Berks
1984,Burger King,"1200 west club boulevard, durham, nc, 27701, us",7.846147308781864,6.59,5.8488801766728225,4.5,353,800+,7.39,13.19,2.59,4.49,3.69,,nc,27701,Durham
1985,Burger King,"1301 center street, deer park, tx, 77536, us",7.48638297872341,6.29,5.8378209012099616,4.6,94,270+,6.89,11.59,2.39,3.19,3.09,,tx,77536,Harris
1986,Burger King,"13450 highway 183 north, austin, tx, 78750, us",7.673037974683547,6.59,5.985244378000009,4.4,79,1,7.39,12.19,2.69,3.59,3.39,,tx,78750,Travis
1987,Burger King,"1521 columbus boulevard, philadelphia, pa, 19147, us",8.786202531645571,8.02,6.190663918874072,4.3,79,2,9.6,14.75,3.31,5.78,4.9,,pa,19147,Philadelphia
1988,Burger King,"1535 sunset beach road, suamico, wi, 54173, us",8.376489361702125,6.8149999999999995,6.084000592318647,4.8,94,21,8.95,15.59,2.98,5.18,4.28,,wi,54173,Brown
1989,Burger King,"1541 east 12th street, oakland, ca, 94606, us",8.43822222222222,7.19,5.926038882719734,4.5,90,1,8.99,15.49,3.59,5.39,4.79,,ca,94606,Alameda
1990,Burger King,"15482, kutztown, pa, 19530, us",7.91613333333334,6.74,6.030728843367294,4.6,75,170+,7.49,12.74,3.49,4.99,4.89,,pa,19530,Berks
1991,Burger King,"1600 ne highway 20, conyers, ga, 30012, us",7.4553164556962015,5.39,6.001668087837303,4.2,79,280+,6.59,11.79,2.79,3.89,3.39,,ga,30012,Rockdale
1992,Burger King,"1601 e. hwy 6, alvin, tx, 77511, us",7.47000000000001,6.19,5.99202611905975,4.5,174,290+,6.89,11.59,2.39,3.19,3.09,,tx,77511,Brazoria
1993,Burger King,"1620 south loop west, houston, tx, 77054, us",7.48638297872341,6.29,5.8378209012099616,4.4,94,1,6.89,11.59,2.39,3.19,3.09,,tx,77054,Harris
1994,Burger King,"1817 indianapolis boulevard, whiting, in, 46394, us",7.64455696202532,6.39,6.024398661617363,4.5,79,84,7.19,12.49,2.49,3.49,3.49,,in,46394,Lake
1995,Burger King,"1820 east carson street, pittsburgh, pa, 15203, us",6.15807228915662,6.1,3.089088631471672,4.1,249,1,7.35,10.05,2.69,4.29,4.05,,pa,15203,Allegheny
1996,Burger King,"1828 rock quarry road, raleigh, nc, 27610, us",7.699870129870129,6.29,6.105886130421958,4.4,77,400+,6.89,12.69,2.39,3.89,3.59,,nc,27610,Wake
1997,Burger King,"1909 east pawnee, wichita, ks, 67211, us",8.043249999999997,6.49,6.0678298787540195,3.7,80,440+,8.19,13.69,3.19,4.69,4.69,,ks,67211,Sedgwick
1998,Burger King,"1985 east brooks road, memphis, tn, 38116, us",6.002289156626507,6.1,2.8984804183684845,3.966666666666667,249,500+,6.85,9.45,2.69,4.15,3.79,,tn,38116,Shelby
1999,Burger King,"201 museum st, hilton head island, sc, 29926, us",7.325189873417719,5.79,5.98416155538185,4.4,79,270+,6.89,12.79,2.49,3.39,3.69,,sc,29926,Beaufort
2000,Burger King,"219 kroger way, versailles, ky, 40383, us",7.536419753086422,6.13,6.0508137007423475,4.3,81,64,6.9,12.15,2.8,3.83,3.83,,ky,40383,Woodford
2001,Burger King,"222 hammond drive, atlanta, ga, 30328, us",4.4166,3.59,2.1669108057324373,4.4,84,1,6.59,0.0,2.75,3.83,3.35,,ga,30328,Fulton
2002,Sonic,"5903 roswell road, atlanta, ga, 30328, us",4.723157894736837,4.195,2.9257874381034563,4.2,352,500+,7.55,0.0,4.01,,0.0,,ga,30328,Fulton
2003,Hardees,"6671 roswell rd ne, sandy springs, ga, 30328, us",7.679999999999999,6.699999999999999,6.376385377013411,4.7,140,600+,7.13,0.0,6.16,,3.38,,ga,30328,Fulton
2004,Burger King,"2222 m. l. king jr. parkway, des moines, ia, 50310, us",8.81871794871795,7.074999999999999,6.495004857575882,4.3,78,380+,7.79,14.81,3.24,3.89,4.15,,ia,50310,Polk
2005,Burger King,"2304 north druid hills road, atlanta, ga, 30329, us",7.620540540540543,6.32,6.153036800635769,4.5,74,1,7.19,13.09,2.49,3.79,3.69,,ga,30329,DeKalb
2006,Burger King,"2331 jordan lane, huntsville, al, 35805, us",7.290749999999996,5.6899999999999995,5.969736756130876,4.0,80,160+,6.89,12.79,2.49,3.69,3.69,,al,35805,Madison
2007,Burger King,"308 jordan lane, huntsville, al, 35805, us",7.290749999999996,5.6899999999999995,5.969736756130876,4.0,80,150+,6.89,12.79,2.49,3.69,3.69,,al,35805,Madison
